,ori,data_year,offense,state_abbr,cleared,actual
588,OK0010100,2009,larceny,OK,15,35
589,OK0010100,2010,larceny,OK,16,58
590,OK0010100,2011,larceny,OK,18,61
591,OK0010100,2012,larceny,OK,21,46
592,OK0010100,2013,larceny,OK,49,153
593,OK0010100,2014,larceny,OK,34,137
594,OK0010100,2015,larceny,OK,16,116
595,OK0010100,2016,larceny,OK,19,133
596,OK0010200,2009,larceny,OK,4,35
597,OK0010200,2010,larceny,OK,3,25
598,OK0010200,2011,larceny,OK,5,29
599,OK0010200,2012,larceny,OK,2,14
600,NB0010000,2009,motor-vehicle-theft,NE,0,3
601,NB0010000,2010,motor-vehicle-theft,NE,2,16
602,NB0010000,2011,motor-vehicle-theft,NE,1,11
603,NB0010000,2012,motor-vehicle-theft,NE,2,8
604,NB0010000,2013,motor-vehicle-theft,NE,3,5
605,NB0010000,2014,motor-vehicle-theft,NE,0,2
606,NB0010000,2015,motor-vehicle-theft,NE,1,5
607,NB0010000,2016,motor-vehicle-theft,NE,2,10
608,NB0010100,2009,motor-vehicle-theft,NE,14,43
609,NB0010100,2010,motor-vehicle-theft,NE,4,31
610,NB0010100,2011,motor-vehicle-theft,NE,4,26
611,NB0010100,2012,motor-vehicle-theft,NE,7,36
612,NB0010100,2013,motor-vehicle-theft,NE,11,36
613,NB0010100,2014,motor-vehicle-theft,NE,8,28
614,NB0010100,2015,motor-vehicle-theft,NE,8,39
615,NB0010100,2016,motor-vehicle-theft,NE,4,46
616,NB0020000,2009,motor-vehicle-theft,NE,0,0
617,NB0020000,2010,motor-vehicle-theft,NE,1,2
618,NB0020000,2011,motor-vehicle-theft,NE,0,1
619,NB0020000,2012,motor-vehicle-theft,NE,0,0
620,NV0010000,2009,motor-vehicle-theft,NV,6,15
621,NV0010000,2010,motor-vehicle-theft,NV,4,33
622,NV0010000,2011,motor-vehicle-theft,NV,10,13
623,NV0010000,2012,motor-vehicle-theft,NV,13,15
624,NV0010000,2013,motor-vehicle-theft,NV,5,14
625,NV0010000,2014,motor-vehicle-theft,NV,7,14
626,NV0010000,2015,motor-vehicle-theft,NV,11,23
627,NV0010000,2016,motor-vehicle-theft,NV,9,14
628,NV0010100,2009,motor-vehicle-theft,NV,5,8
629,NV0010100,2010,motor-vehicle-theft,NV,1,4
630,NV0010100,2011,motor-vehicle-theft,NV,8,19
631,NV0010100,2012,motor-vehicle-theft,NV,3,24
632,NV0010100,2013,motor-vehicle-theft,NV,5,17
633,NV0010100,2014,motor-vehicle-theft,NV,5,20
634,NV0010100,2015,motor-vehicle-theft,NV,7,10
635,NV0010100,2016,motor-vehicle-theft,NV,4,9
636,NV0020100,2009,motor-vehicle-theft,NV,536,8927
637,NV0020100,2010,motor-vehicle-theft,NV,446,7164
638,NV0020100,2011,motor-vehicle-theft,NV,384,6787
639,NV0020100,2012,motor-vehicle-theft,NV,333,6685
640,NH0010000,2009,motor-vehicle-theft,NH,0,0
641,NH0010000,2010,motor-vehicle-theft,NH,0,0
642,NH0010000,2011,motor-vehicle-theft,NH,0,0
643,NH0010000,2012,motor-vehicle-theft,NH,0,0
644,NH0010000,2013,motor-vehicle-theft,NH,0,0
645,NH0010000,2014,motor-vehicle-theft,NH,0,0
646,NH0010000,2015,motor-vehicle-theft,NH,0,0
647,NH0010000,2016,motor-vehicle-theft,NH,0,0
648,NH001010X,2009,motor-vehicle-theft,NH,0,0
649,NH001010X,2010,motor-vehicle-theft,NH,0,0
650,NH001010X,2011,motor-vehicle-theft,NH,0,0
651,NH001010X,2012,motor-vehicle-theft,NH,0,0
652,NH001010X,2013,motor-vehicle-theft,NH,0,0
653,NH001010X,2014,motor-vehicle-theft,NH,1,1
654,NH001010X,2015,motor-vehicle-theft,NH,0,1
655,NH001010X,2016,motor-vehicle-theft,NH,0,0
656,NH0010200,2009,motor-vehicle-theft,NH,2,9
657,NH0010200,2010,motor-vehicle-theft,NH,0,2
658,NH0010200,2011,motor-vehicle-theft,NH,0,0
659,NH0010200,2012,motor-vehicle-theft,NH,0,1
660,NJ0010000,2009,motor-vehicle-theft,NJ,0,0
661,NJ0010000,2010,motor-vehicle-theft,NJ,0,0
662,NJ0010000,2011,motor-vehicle-theft,NJ,0,0
663,NJ0010000,2012,motor-vehicle-theft,NJ,0,0
664,NJ0010000,2013,motor-vehicle-theft,NJ,0,0
665,NJ0010000,2014,motor-vehicle-theft,NJ,0,0
666,NJ0010000,2015,motor-vehicle-theft,NJ,0,0
667,NJ0010000,2016,motor-vehicle-theft,NJ,0,0
668,NJ0010100,2009,motor-vehicle-theft,NJ,0,3
669,NJ0010100,2010,motor-vehicle-theft,NJ,2,10
670,NJ0010100,2011,motor-vehicle-theft,NJ,0,6
671,NJ0010100,2012,motor-vehicle-theft,NJ,0,6
672,NJ0010100,2013,motor-vehicle-theft,NJ,1,6
673,NJ0010100,2014,motor-vehicle-theft,NJ,0,5
674,NJ0010100,2015,motor-vehicle-theft,NJ,1,1
675,NJ0010100,2016,motor-vehicle-theft,NJ,0,6
676,NJ0010200,2009,motor-vehicle-theft,NJ,13,134
677,NJ0010200,2010,motor-vehicle-theft,NJ,10,133
678,NJ0010200,2011,motor-vehicle-theft,NJ,12,104
679,NJ0010200,2012,motor-vehicle-theft,NJ,8,88
680,NM0010000,2009,motor-vehicle-theft,NM,35,368
681,NM0010000,2010,motor-vehicle-theft,NM,23,231
682,NM0010000,2011,motor-vehicle-theft,NM,27,227
683,NM0010000,2012,motor-vehicle-theft,NM,24,209
684,NM0010000,2013,motor-vehicle-theft,NM,56,230
685,NM0010000,2014,motor-vehicle-theft,NM,30,230
686,NM0010000,2015,motor-vehicle-theft,NM,20,358
687,NM0010000,2016,motor-vehicle-theft,NM,34,459
688,NM0010100,2009,motor-vehicle-theft,NM,292,3399
689,NM0010100,2010,motor-vehicle-theft,NM,234,2773
690,NM0010100,2011,motor-vehicle-theft,NM,238,2823
691,NM0010100,2012,motor-vehicle-theft,NM,320,2743
692,NM0010100,2013,motor-vehicle-theft,NM,378,3005
693,NM0010100,2014,motor-vehicle-theft,NM,396,3558
694,NM0010100,2015,motor-vehicle-theft,NM,487,5179
695,NM0010100,2016,motor-vehicle-theft,NM,548,7710
696,NM0010200,2009,motor-vehicle-theft,NM,0,34
697,NM0010200,2010,motor-vehicle-theft,NM,1,38
698,NM0010200,2011,motor-vehicle-theft,NM,0,65
699,NM0010200,2012,motor-vehicle-theft,NM,0,45
700,NY0010000,2009,motor-vehicle-theft,NY,4,9
701,NY0010000,2010,motor-vehicle-theft,NY,10,15
702,NY0010000,2011,motor-vehicle-theft,NY,3,6
703,NY0010000,2012,motor-vehicle-theft,NY,1,3
704,NY0010000,2013,motor-vehicle-theft,NY,2,5
705,NY0010000,2014,motor-vehicle-theft,NY,1,7
706,NY0010000,2015,motor-vehicle-theft,NY,2,4
707,NY0010000,2016,motor-vehicle-theft,NY,3,9
708,NY0010100,2009,motor-vehicle-theft,NY,42,239
709,NY0010100,2010,motor-vehicle-theft,NY,34,229
710,NY0010100,2011,motor-vehicle-theft,NY,30,202
711,NY0010100,2012,motor-vehicle-theft,NY,18,154
712,NY0010100,2013,motor-vehicle-theft,NY,22,142
713,NY0010100,2014,motor-vehicle-theft,NY,17,122
714,NY0010100,2015,motor-vehicle-theft,NY,21,107
715,NY0010100,2016,motor-vehicle-theft,NY,20,111
716,NY0010200,2009,motor-vehicle-theft,NY,6,18
717,NY0010200,2010,motor-vehicle-theft,NY,4,15
718,NY0010200,2011,motor-vehicle-theft,NY,2,14
719,NY0010200,2012,motor-vehicle-theft,NY,3,10
720,NC0010000,2009,motor-vehicle-theft,NC,29,95
721,NC0010000,2010,motor-vehicle-theft,NC,25,66
722,NC0010000,2011,motor-vehicle-theft,NC,26,59
723,NC0010000,2012,motor-vehicle-theft,NC,34,78
724,NC0010000,2013,motor-vehicle-theft,NC,22,64
725,NC0010000,2014,motor-vehicle-theft,NC,22,37
726,NC0010000,2015,motor-vehicle-theft,NC,13,35
727,NC0010000,2016,motor-vehicle-theft,NC,20,52
728,NC0010100,2009,motor-vehicle-theft,NC,31,145
729,NC0010100,2010,motor-vehicle-theft,NC,40,126
730,NC0010100,2011,motor-vehicle-theft,NC,38,121
731,NC0010100,2012,motor-vehicle-theft,NC,28,123
732,NC0010100,2013,motor-vehicle-theft,NC,33,112
733,NC0010100,2014,motor-vehicle-theft,NC,30,98
734,NC0010100,2015,motor-vehicle-theft,NC,30,92
735,NC0010100,2016,motor-vehicle-theft,NC,20,94
736,NC0010200,2009,motor-vehicle-theft,NC,0,2
737,NC0010200,2010,motor-vehicle-theft,NC,3,6
738,NC0010200,2011,motor-vehicle-theft,NC,2,1
739,NC0010200,2012,motor-vehicle-theft,NC,0,0
740,ND0010000,2009,motor-vehicle-theft,ND,0,1
741,ND0010000,2010,motor-vehicle-theft,ND,0,1
742,ND0010000,2011,motor-vehicle-theft,ND,1,1
743,ND0010000,2012,motor-vehicle-theft,ND,0,0
744,ND0010000,2013,motor-vehicle-theft,ND,0,0
745,ND0010000,2014,motor-vehicle-theft,ND,1,3
746,ND0010000,2015,motor-vehicle-theft,ND,0,0
747,ND0010000,2016,motor-vehicle-theft,ND,0,0
748,ND0020000,2009,motor-vehicle-theft,ND,0,2
749,ND0020000,2010,motor-vehicle-theft,ND,0,3
750,ND0020000,2011,motor-vehicle-theft,ND,0,5
751,ND0020000,2012,motor-vehicle-theft,ND,0,2
752,ND0020000,2013,motor-vehicle-theft,ND,1,5
753,ND0020000,2014,motor-vehicle-theft,ND,4,7
754,ND0020000,2015,motor-vehicle-theft,ND,0,6
755,ND0020000,2016,motor-vehicle-theft,ND,1,6
756,ND0020100,2009,motor-vehicle-theft,ND,0,4
757,ND0020100,2010,motor-vehicle-theft,ND,1,6
758,ND0020100,2011,motor-vehicle-theft,ND,0,5
759,ND0020100,2012,motor-vehicle-theft,ND,0,3
760,OH0010000,2009,motor-vehicle-theft,OH,0,8
761,OH0010000,2010,motor-vehicle-theft,OH,3,8
762,OH0010000,2011,motor-vehicle-theft,OH,0,8
763,OH0010000,2012,motor-vehicle-theft,OH,1,12
764,OH0010000,2013,motor-vehicle-theft,OH,0,15
765,OH0010000,2014,motor-vehicle-theft,OH,7,24
766,OH0010000,2015,motor-vehicle-theft,OH,1,11
767,OH0010000,2016,motor-vehicle-theft,OH,0,17
768,OH0010200,2009,motor-vehicle-theft,OH,0,0
769,OH0010200,2010,motor-vehicle-theft,OH,0,0
770,OH0010200,2011,motor-vehicle-theft,OH,0,0
771,OH0010200,2012,motor-vehicle-theft,OH,0,3
772,OH0010200,2013,motor-vehicle-theft,OH,0,0
773,OH0010200,2014,motor-vehicle-theft,OH,0,4
774,OH0010200,2015,motor-vehicle-theft,OH,0,1
775,OH0010200,2016,motor-vehicle-theft,OH,0,0
776,OH0010300,2009,motor-vehicle-theft,OH,1,4
777,OH0010300,2010,motor-vehicle-theft,OH,0,2
778,OH0010300,2011,motor-vehicle-theft,OH,0,0
779,OH0010300,2012,motor-vehicle-theft,OH,0,0
780,OK0010000,2009,motor-vehicle-theft,OK,2,25
781,OK0010000,2010,motor-vehicle-theft,OK,0,11
782,OK0010000,2011,motor-vehicle-theft,OK,0,20
783,OK0010000,2012,motor-vehicle-theft,OK,1,13
784,OK0010000,2013,motor-vehicle-theft,OK,0,9
785,OK0010000,2014,motor-vehicle-theft,OK,1,16
786,OK0010000,2015,motor-vehicle-theft,OK,2,18
787,OK0010000,2016,motor-vehicle-theft,OK,5,28
788,OK0010100,2009,motor-vehicle-theft,OK,1,1
789,OK0010100,2010,motor-vehicle-theft,OK,0,3
790,OK0010100,2011,motor-vehicle-theft,OK,1,3
791,OK0010100,2012,motor-vehicle-theft,OK,0,4
792,OK0010100,2013,motor-vehicle-theft,OK,1,15
793,OK0010100,2014,motor-vehicle-theft,OK,1,15
794,OK0010100,2015,motor-vehicle-theft,OK,0,18
795,OK0010100,2016,motor-vehicle-theft,OK,2,17
796,OK0010200,2009,motor-vehicle-theft,OK,1,5
797,OK0010200,2010,motor-vehicle-theft,OK,0,4
798,OK0010200,2011,motor-vehicle-theft,OK,0,3
799,OK0010200,2012,motor-vehicle-theft,OK,0,3
800,NB0010000,2009,homicide,NE,0,0
801,NB0010000,2010,homicide,NE,0,0
802,NB0010000,2011,homicide,NE,0,0
803,NB0010000,2012,homicide,NE,0,0
804,NB0010000,2013,homicide,NE,0,0
805,NB0010000,2014,homicide,NE,0,0
806,NB0010000,2015,homicide,NE,0,0
807,NB0010000,2016,homicide,NE,0,0
808,NB0010100,2009,homicide,NE,0,0
809,NB0010100,2010,homicide,NE,0,0
810,NB0010100,2011,homicide,NE,0,1
811,NB0010100,2012,homicide,NE,0,0
812,NB0010100,2013,homicide,NE,0,0
813,NB0010100,2014,homicide,NE,1,1
814,NB0010100,2015,homicide,NE,0,0
815,NB0010100,2016,homicide,NE,0,0
816,NB0020000,2009,homicide,NE,0,0
817,NB0020000,2010,homicide,NE,0,0
818,NB0020000,2011,homicide,NE,0,0
819,NB0020000,2012,homicide,NE,2,2
820,NV0010000,2009,homicide,NV,0,0
821,NV0010000,2010,homicide,NV,1,1
822,NV0010000,2011,homicide,NV,0,0
823,NV0010000,2012,homicide,NV,1,1
824,NV0010000,2013,homicide,NV,0,0
825,NV0010000,2014,homicide,NV,0,0
826,NV0010000,2015,homicide,NV,1,1
827,NV0010000,2016,homicide,NV,0,0
828,NV0010100,2009,homicide,NV,0,0
829,NV0010100,2010,homicide,NV,0,0
830,NV0010100,2011,homicide,NV,0,0
831,NV0010100,2012,homicide,NV,0,0
832,NV0010100,2013,homicide,NV,0,0
833,NV0010100,2014,homicide,NV,0,0
834,NV0010100,2015,homicide,NV,0,0
835,NV0010100,2016,homicide,NV,1,0
836,NV0020100,2009,homicide,NV,88,111
837,NV0020100,2010,homicide,NV,83,107
838,NV0020100,2011,homicide,NV,65,82
839,NV0020100,2012,homicide,NV,59,76
840,NH0010000,2009,homicide,NH,0,0
841,NH0010000,2010,homicide,NH,0,0
842,NH0010000,2011,homicide,NH,0,0
843,NH0010000,2012,homicide,NH,0,0
844,NH0010000,2013,homicide,NH,0,0
845,NH0010000,2014,homicide,NH,0,0
846,NH0010000,2015,homicide,NH,0,0
847,NH0010000,2016,homicide,NH,0,0
848,NH001010X,2009,homicide,NH,0,0
849,NH001010X,2010,homicide,NH,0,0
850,NH001010X,2011,homicide,NH,0,0
851,NH001010X,2012,homicide,NH,0,0
852,NH001010X,2013,homicide,NH,0,0
853,NH001010X,2014,homicide,NH,0,0
854,NH001010X,2015,homicide,NH,0,0
855,NH001010X,2016,homicide,NH,0,0
856,NH0010200,2009,homicide,NH,0,0
857,NH0010200,2010,homicide,NH,0,0
858,NH0010200,2011,homicide,NH,0,0
859,NH0010200,2012,homicide,NH,0,0
860,NJ0010000,2009,homicide,NJ,0,0
861,NJ0010000,2010,homicide,NJ,0,0
862,NJ0010000,2011,homicide,NJ,0,0
863,NJ0010000,2012,homicide,NJ,0,0
864,NJ0010000,2013,homicide,NJ,0,0
865,NJ0010000,2014,homicide,NJ,0,0
866,NJ0010000,2015,homicide,NJ,0,0
867,NJ0010000,2016,homicide,NJ,0,0
868,NJ0010100,2009,homicide,NJ,0,0
869,NJ0010100,2010,homicide,NJ,0,0
870,NJ0010100,2011,homicide,NJ,0,0
871,NJ0010100,2012,homicide,NJ,0,0
872,NJ0010100,2013,homicide,NJ,0,0
873,NJ0010100,2014,homicide,NJ,0,0
874,NJ0010100,2015,homicide,NJ,0,2
875,NJ0010100,2016,homicide,NJ,0,0
876,NJ0010200,2009,homicide,NJ,3,10
877,NJ0010200,2010,homicide,NJ,0,11
878,NJ0010200,2011,homicide,NJ,9,13
879,NJ0010200,2012,homicide,NJ,7,19
880,NM0010000,2009,homicide,NM,4,6
881,NM0010000,2010,homicide,NM,5,7
882,NM0010000,2011,homicide,NM,1,4
883,NM0010000,2012,homicide,NM,5,7
884,NM0010000,2013,homicide,NM,8,8
885,NM0010000,2014,homicide,NM,7,7
886,NM0010000,2015,homicide,NM,6,7
887,NM0010000,2016,homicide,NM,8,9
888,NM0010100,2009,homicide,NM,30,56
889,NM0010100,2010,homicide,NM,31,42
890,NM0010100,2011,homicide,NM,28,38
891,NM0010100,2012,homicide,NM,28,41
892,NM0010100,2013,homicide,NM,35,37
893,NM0010100,2014,homicide,NM,24,30
894,NM0010100,2015,homicide,NM,33,43
895,NM0010100,2016,homicide,NM,37,61
896,NM0010200,2009,homicide,NM,0,0
897,NM0010200,2010,homicide,NM,0,0
898,NM0010200,2011,homicide,NM,0,0
899,NM0010200,2012,homicide,NM,0,0
900,NY0010000,2009,homicide,NY,0,0
901,NY0010000,2010,homicide,NY,0,0
902,NY0010000,2011,homicide,NY,0,0
903,NY0010000,2012,homicide,NY,1,1
904,NY0010000,2013,homicide,NY,0,0
905,NY0010000,2014,homicide,NY,1,1
906,NY0010000,2015,homicide,NY,0,0
907,NY0010000,2016,homicide,NY,0,0
908,NY0010100,2009,homicide,NY,7,9
909,NY0010100,2010,homicide,NY,2,2
910,NY0010100,2011,homicide,NY,2,4
911,NY0010100,2012,homicide,NY,2,4
912,NY0010100,2013,homicide,NY,5,8
913,NY0010100,2014,homicide,NY,6,8
914,NY0010100,2015,homicide,NY,3,5
915,NY0010100,2016,homicide,NY,2,2
916,NY0010200,2009,homicide,NY,0,0
917,NY0010200,2010,homicide,NY,0,0
918,NY0010200,2011,homicide,NY,1,1
919,NY0010200,2012,homicide,NY,0,0
920,NC0010000,2009,homicide,NC,2,3
921,NC0010000,2010,homicide,NC,4,5
922,NC0010000,2011,homicide,NC,1,1
923,NC0010000,2012,homicide,NC,0,1
924,NC0010000,2013,homicide,NC,2,3
925,NC0010000,2014,homicide,NC,1,0
926,NC0010000,2015,homicide,NC,0,1
927,NC0010000,2016,homicide,NC,2,3
928,NC0010100,2009,homicide,NC,2,1
929,NC0010100,2010,homicide,NC,2,3
930,NC0010100,2011,homicide,NC,2,2
931,NC0010100,2012,homicide,NC,1,2
932,NC0010100,2013,homicide,NC,1,0
933,NC0010100,2014,homicide,NC,2,3
934,NC0010100,2015,homicide,NC,2,6
935,NC0010100,2016,homicide,NC,8,6
936,NC0010200,2009,homicide,NC,0,0
937,NC0010200,2010,homicide,NC,0,0
938,NC0010200,2011,homicide,NC,0,0
939,NC0010200,2012,homicide,NC,0,0
940,ND0010000,2009,homicide,ND,0,0
941,ND0010000,2010,homicide,ND,0,0
942,ND0010000,2011,homicide,ND,0,0
943,ND0010000,2012,homicide,ND,0,0
944,ND0010000,2013,homicide,ND,0,0
945,ND0010000,2014,homicide,ND,0,0
946,ND0010000,2015,homicide,ND,0,0
947,ND0010000,2016,homicide,ND,0,0
948,ND0020000,2009,homicide,ND,0,0
949,ND0020000,2010,homicide,ND,0,0
950,ND0020000,2011,homicide,ND,0,0
951,ND0020000,2012,homicide,ND,0,0
952,ND0020000,2013,homicide,ND,0,0
953,ND0020000,2014,homicide,ND,0,0
954,ND0020000,2015,homicide,ND,0,0
955,ND0020000,2016,homicide,ND,0,0
956,ND0020100,2009,homicide,ND,0,0
957,ND0020100,2010,homicide,ND,0,0
958,ND0020100,2011,homicide,ND,0,0
959,ND0020100,2012,homicide,ND,0,0
960,OH0010000,2009,homicide,OH,0,0
961,OH0010000,2010,homicide,OH,0,0
962,OH0010000,2011,homicide,OH,0,0
963,OH0010000,2012,homicide,OH,0,0
964,OH0010000,2013,homicide,OH,0,0
965,OH0010000,2014,homicide,OH,0,0
966,OH0010000,2015,homicide,OH,0,0
967,OH0010000,2016,homicide,OH,0,0
968,OH0010200,2009,homicide,OH,0,0
969,OH0010200,2010,homicide,OH,0,0
970,OH0010200,2011,homicide,OH,0,0
971,OH0010200,2012,homicide,OH,0,0
972,OH0010200,2013,homicide,OH,0,0
973,OH0010200,2014,homicide,OH,0,0
974,OH0010200,2015,homicide,OH,0,0
975,OH0010200,2016,homicide,OH,0,0
976,OH0010300,2009,homicide,OH,0,0
977,OH0010300,2010,homicide,OH,1,1
978,OH0010300,2011,homicide,OH,0,0
979,OH0010300,2012,homicide,OH,0,0
980,OK0010000,2009,homicide,OK,2,2
981,OK0010000,2010,homicide,OK,1,1
982,OK0010000,2011,homicide,OK,3,3
983,OK0010000,2012,homicide,OK,0,1
984,OK0010000,2013,homicide,OK,0,0
985,OK0010000,2014,homicide,OK,0,1
986,OK0010000,2015,homicide,OK,1,1
987,OK0010000,2016,homicide,OK,0,0
988,OK0010100,2009,homicide,OK,0,0
989,OK0010100,2010,homicide,OK,0,0
990,OK0010100,2011,homicide,OK,1,1
991,OK0010100,2012,homicide,OK,0,0
992,OK0010100,2013,homicide,OK,0,0
993,OK0010100,2014,homicide,OK,0,0
994,OK0010100,2015,homicide,OK,0,0
995,OK0010100,2016,homicide,OK,2,2
996,OK0010200,2009,homicide,OK,0,0
997,OK0010200,2010,homicide,OK,0,0
998,OK0010200,2011,homicide,OK,0,0
999,OK0010200,2012,homicide,OK,0,0
1000,NB0010000,2009,rape,NE,0,0
1001,NB0010000,2009,rape-legacy,NE,0,2
1002,NB0010000,2010,rape,NE,0,0
1003,NB0010000,2010,rape-legacy,NE,0,2
1004,NB0010000,2011,rape,NE,0,0
1005,NB0010000,2011,rape-legacy,NE,0,2
1006,NB0010000,2012,rape,NE,0,0
1007,NB0010000,2012,rape-legacy,NE,0,0
1008,NB0010000,2013,rape,NE,0,0
1009,NB0010000,2013,rape-legacy,NE,0,0
1010,NB0010000,2014,rape,NE,0,3
1011,NB0010000,2014,rape-legacy,NE,0,0
1012,NB0010000,2015,rape,NE,0,2
1013,NB0010000,2015,rape-legacy,NE,0,0
1014,NB0010000,2016,rape,NE,1,3
1015,NB0010000,2016,rape-legacy,NE,0,0
1016,NB0010100,2009,rape,NE,0,0
1017,NB0010100,2009,rape-legacy,NE,2,16
1018,NB0010100,2010,rape,NE,0,0
1019,NB0010100,2010,rape-legacy,NE,4,15
1020,NV0010000,2009,rape,NV,0,0
1021,NV0010000,2009,rape-legacy,NV,2,5
1022,NV0010000,2010,rape,NV,0,0
1023,NV0010000,2010,rape-legacy,NV,6,6
1024,NV0010000,2011,rape,NV,0,0
1025,NV0010000,2011,rape-legacy,NV,2,0
1026,NV0010000,2012,rape,NV,0,0
1027,NV0010000,2012,rape-legacy,NV,1,1
1028,NV0010000,2013,rape,NV,0,0
1029,NV0010000,2013,rape-legacy,NV,1,0
1030,NV0010000,2014,rape,NV,4,5
1031,NV0010000,2014,rape-legacy,NV,0,0
1032,NV0010000,2015,rape,NV,2,5
1033,NV0010000,2015,rape-legacy,NV,0,0
1034,NV0010000,2016,rape,NV,1,5
1035,NV0010000,2016,rape-legacy,NV,0,0
1036,NV0010100,2009,rape,NV,0,0
1037,NV0010100,2009,rape-legacy,NV,0,1
1038,NV0010100,2010,rape,NV,0,0
1039,NV0010100,2010,rape-legacy,NV,0,2
1040,NH0010000,2009,rape,NH,0,0
1041,NH0010000,2009,rape-legacy,NH,0,0
1042,NH0010000,2010,rape,NH,0,0
1043,NH0010000,2010,rape-legacy,NH,0,0
1044,NH0010000,2011,rape,NH,0,0
1045,NH0010000,2011,rape-legacy,NH,0,0
1046,NH0010000,2012,rape,NH,0,0
1047,NH0010000,2012,rape-legacy,NH,0,0
1048,NH0010000,2013,rape,NH,0,0
1049,NH0010000,2013,rape-legacy,NH,0,0
1050,NH0010000,2014,rape,NH,0,0
1051,NH0010000,2014,rape-legacy,NH,0,0
1052,NH0010000,2015,rape,NH,0,0
1053,NH0010000,2015,rape-legacy,NH,0,0
1054,NH0010000,2016,rape,NH,0,0
1055,NH0010000,2016,rape-legacy,NH,0,0
1056,NH001010X,2009,rape,NH,0,0
1057,NH001010X,2009,rape-legacy,NH,0,0
1058,NH001010X,2010,rape,NH,0,0
1059,NH001010X,2010,rape-legacy,NH,0,0
1060,NJ0010000,2009,rape,NJ,0,0
1061,NJ0010000,2009,rape-legacy,NJ,0,0
1062,NJ0010000,2010,rape,NJ,0,0
1063,NJ0010000,2010,rape-legacy,NJ,0,0
1064,NJ0010000,2011,rape,NJ,0,0
1065,NJ0010000,2011,rape-legacy,NJ,0,0
1066,NJ0010000,2012,rape,NJ,0,0
1067,NJ0010000,2012,rape-legacy,NJ,0,0
1068,NJ0010000,2013,rape,NJ,0,0
1069,NJ0010000,2013,rape-legacy,NJ,0,0
1070,NJ0010000,2014,rape,NJ,0,0
1071,NJ0010000,2014,rape-legacy,NJ,0,0
1072,NJ0010000,2015,rape,NJ,0,0
1073,NJ0010000,2015,rape-legacy,NJ,0,0
1074,NJ0010000,2016,rape,NJ,0,0
1075,NJ0010000,2016,rape-legacy,NJ,0,0
1076,NJ0010100,2009,rape,NJ,0,0
1077,NJ0010100,2009,rape-legacy,NJ,1,1
1078,NJ0010100,2010,rape,NJ,0,0
1079,NJ0010100,2010,rape-legacy,NJ,0,1
1080,NM0010000,2009,rape,NM,0,0
1081,NM0010000,2009,rape-legacy,NM,21,40
1082,NM0010000,2010,rape,NM,0,0
1083,NM0010000,2010,rape-legacy,NM,14,29
1084,NM0010000,2011,rape,NM,0,0
1085,NM0010000,2011,rape-legacy,NM,18,32
1086,NM0010000,2012,rape,NM,0,0
1087,NM0010000,2012,rape-legacy,NM,13,41
1088,NM0010000,2013,rape,NM,0,0
1089,NM0010000,2013,rape-legacy,NM,25,56
1090,NM0010000,2014,rape,NM,0,0
1091,NM0010000,2014,rape-legacy,NM,26,47
1092,NM0010000,2015,rape,NM,0,0
1093,NM0010000,2015,rape-legacy,NM,13,63
1094,NM0010000,2016,rape,NM,0,0
1095,NM0010000,2016,rape-legacy,NM,18,52
1096,NM0010100,2009,rape,NM,0,0
1097,NM0010100,2009,rape-legacy,NM,106,326
1098,NM0010100,2010,rape,NM,0,0
1099,NM0010100,2010,rape-legacy,NM,160,338
1100,NY0010000,2009,rape,NY,0,0
1101,NY0010000,2009,rape-legacy,NY,0,1
1102,NY0010000,2010,rape,NY,0,0
1103,NY0010000,2010,rape-legacy,NY,0,2
1104,NY0010000,2011,rape,NY,0,0
1105,NY0010000,2011,rape-legacy,NY,2,6
1106,NY0010000,2012,rape,NY,0,0
1107,NY0010000,2012,rape-legacy,NY,0,0
1108,NY0010000,2013,rape,NY,0,0
1109,NY0010000,2013,rape-legacy,NY,0,0
1110,NY0010000,2014,rape,NY,0,0
1111,NY0010000,2014,rape-legacy,NY,0,0
1112,NY0010000,2015,rape,NY,3,4
1113,NY0010000,2015,rape-legacy,NY,0,0
1114,NY0010000,2016,rape,NY,6,7
1115,NY0010000,2016,rape-legacy,NY,0,0
1116,NY0010100,2009,rape,NY,0,0
1117,NY0010100,2009,rape-legacy,NY,8,49
1118,NY0010100,2010,rape,NY,0,0
1119,NY0010100,2010,rape-legacy,NY,7,42
1120,NC0010000,2009,rape,NC,0,0
1121,NC0010000,2009,rape-legacy,NC,8,8
1122,NC0010000,2010,rape,NC,0,0
1123,NC0010000,2010,rape-legacy,NC,5,6
1124,NC0010000,2011,rape,NC,0,0
1125,NC0010000,2011,rape-legacy,NC,2,3
1126,NC0010000,2012,rape,NC,0,0
1127,NC0010000,2012,rape-legacy,NC,4,7
1128,NC0010000,2013,rape,NC,0,0
1129,NC0010000,2013,rape-legacy,NC,6,8
1130,NC0010000,2014,rape,NC,0,0
1131,NC0010000,2014,rape-legacy,NC,2,2
1132,NC0010000,2015,rape,NC,0,0
1133,NC0010000,2015,rape-legacy,NC,6,8
1134,NC0010000,2016,rape,NC,0,0
1135,NC0010000,2016,rape-legacy,NC,3,6
1136,NC0010100,2009,rape,NC,0,0
1137,NC0010100,2009,rape-legacy,NC,12,26
1138,NC0010100,2010,rape,NC,0,0
1139,NC0010100,2010,rape-legacy,NC,6,11
